run_kind,path,name,family,sweep_group,verdict,reason,protected_by,mtime_iso,size_bytes,heavy_bytes,ckpt_dir,inference_dir,baselines_dir
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511_ckpt-best_ckpt_ema_mp0,20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511_ckpt-best_ckpt_ema_mp0,sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511,G1,PRUNE,follows training run sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511: old + dominated (GB4 won),,2026-05-14T08:06:08,17068189078,17056916071,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_0e-4_20260511_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511_ckpt-best_ckpt_ema_mp0,20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511_ckpt-best_ckpt_ema_mp0,sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511,G1,PRUNE,follows training run sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511: old + dominated (GB4 won),,2026-05-14T08:06:14,17070841709,17059568776,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_eval-8b395eb_data-e3c934b_family-sfno_zgplev_gbhpo40_gb16_lr2_83e-4_20260511_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_v11_noclip_on_v11_testset_ema,20260514_v11_noclip_on_v11_testset_ema,,,PRUNE,"plan §3 G0 (familyless legacy eval, mtime 2026-05-14)",,2026-05-14T01:01:54,17065059690,17053983607,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_v11_noclip_on_v11_testset_ema/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260514_v11_noclip_on_v11_testset_ema/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-8b395eb_train-8b395eb_family-sfno_zgplev_group_clone_v11_clip_warmstart_ckpt-best_ckpt_ema_mp0,20260515_eval-867fead_data-8b395eb_train-8b395eb_family-sfno_zgplev_group_clone_v11_clip_warmstart_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_clip_warmstart,G3,PRUNE,follows training run sfno_zgplev_group_clone_v11_clip_warmstart: old; warmstart variant of obsoleted v11_clip,,2026-05-15T14:11:01,17063829838,17055361853,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-8b395eb_train-8b395eb_family-sfno_zgplev_group_clone_v11_clip_warmstart_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-8b395eb_train-8b395eb_family-sfno_zgplev_group_clone_v11_clip_warmstart_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_gb32_ckpt-best_ckpt_ema_mp0,20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_gb32_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_gb32,G2,PRUNE,follows training run sfno_zgplev_group_clone_gb32: dominated by GB4 (G1) and superseded by v11_gb32 (G4),,2026-05-15T22:13:17,17085268022,17076728970,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_gb32_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_gb32_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v10_warmstart_ckpt-best_ckpt_ema_mp0,20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v10_warmstart_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v10_warmstart,G2,KEEP,follows training run sfno_zgplev_group_clone_v10_warmstart: live v10 warm-start line of inquiry; not obsoleted by v11,,2026-05-15T14:10:54,17063981516,17055486461,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v10_warmstart_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v10_warmstart_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_ckpt-best_ckpt_ema_mp0,20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32,G4,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32: old; baseline (lr=2.83e-4) dominated by lr8e4,,2026-05-15T22:13:21,17082801709,17074282432,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260515_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr2p83e4_ckpt-best_ckpt_ema_mp0,20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr2p83e4_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr2p83e4,G4,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr2p83e4: old + dominated by lr8e4,,2026-05-16T11:48:24,17075556124,17067102296,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr2p83e4_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr2p83e4_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr4e4_ckpt-best_ckpt_ema_mp0,20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr4e4_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr4e4,G4,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr4e4: dominated by lr8e4,,2026-05-16T11:48:08,17075582931,17067151249,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr4e4_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr4e4_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr5p66e4_ckpt-best_ckpt_ema_mp0,20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr5p66e4_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr5p66e4,G4,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr5p66e4: dominated by lr8e4,,2026-05-17T06:08:29,17077689249,17069253125,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr5p66e4_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr5p66e4_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_ckpt-best_ckpt_ema_mp0,20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4,G4,KEEP,"follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4: sweep winner. User-verbatim: ""For gb32, sweeping peak learning rate found 8e-4 best so far; ~1e-3 degraded performance, and 1.6e-3 made the loss itself unstable.""",,2026-05-17T11:23:45,17074383352,17065724366,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260516_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260517_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr1p13e3_ckpt-best_ckpt_ema_mp0,20260517_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr1p13e3_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr1p13e3,G4,PRUNE,"follows training run sfno_zgplev_group_clone_v11_gb32_lr1p13e3: dominated (the ""~1e-3 degraded"" probe)",,2026-05-17T23:30:01,17081773228,17073358247,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260517_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr1p13e3_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260517_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr1p13e3_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0,20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020,G6,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020: dominated by baseline noise=0.05 (per project_v11_noise_sweep_result),,2026-05-19T05:46:33,17092631084,17084233185,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0,20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035,G6,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035: dominated by baseline noise=0.05,,2026-05-19T05:46:31,17088383692,17079996360,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260518_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4_ckpt-best_ckpt_ema_mp0,20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4,G5,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4: dominated by minlr1e5,,2026-05-20T10:57:01,13423995450,13415589947,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e4_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95_ckpt-best_ckpt_ema_mp0,20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95,G7,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95: dominated by β₁=0.9 baseline (per project_v11_beta1_sweep_null),,2026-05-21T01:40:02,13421125767,13412688066,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p95_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97_ckpt-best_ckpt_ema_mp0,20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97,G7,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97: dominated by β₁=0.9 baseline,,2026-05-21T01:40:02,13420864272,13412436515,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_beta1_0p97_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_ckpt-best_ckpt_ema_mp0,20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5,G5,KEEP,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5: min-LR sweep winner; new operating point for downstream HPO,,2026-05-20T10:57:06,13422912196,13414523980,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260520_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0,20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070,G8,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070: dominated (failed tas 6h persistence gate per project_v11_noise_sweep_result),,2026-05-21T22:21:47,17077343838,17068926935,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0,20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020,G6,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020: dominated by baseline noise=0.05 (per project_v11_noise_sweep_result),,2026-05-21T23:33:53,17088294027,17079887611,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p020_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0,20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035,G6,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035: dominated by baseline noise=0.05,,2026-05-21T22:57:18,17081786907,17073314038,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_noise0p035_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0,20260521_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070,G8,PRUNE,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070: dominated (failed tas 6h persistence gate per project_v11_noise_sweep_result),,2026-05-21T21:06:57,17083070064,17074748486,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p070_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_train-e3c934b_family-sfno_zgplev_full_ckpt-best_ckpt_ema_mp0,20260521_eval-867fead_data-e3c934b_train-e3c934b_family-sfno_zgplev_full_ckpt-best_ckpt_ema_mp0,sfno_zgplev_full,,UNCLASSIFIED_PROTECT,familyless eval not in plan §3 G0 allow-list; protect by default,,2026-05-21T21:12:49,752,0,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_train-e3c934b_family-sfno_zgplev_full_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260521_eval-867fead_data-e3c934b_train-e3c934b_family-sfno_zgplev_full_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75_ckpt-best_ckpt_ema_mp0,20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75,G9,KEEP,follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75: current candidate operating point; not yet superseded,,2026-05-22T10:31:55,17077864687,17069426613,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_epochs75_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0,20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75,G8,KEEP,"follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75: 1d old, insufficient evidence; review at next prune pass",,2026-05-22T21:08:55,1056,0,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0/baselines
eval,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0_h100retry,20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0_h100retry,sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75,G8,KEEP,"follows training run sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75: 1d old, insufficient evidence; review at next prune pass",,2026-05-23T11:06:16,17084064945,17075601337,,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0_h100retry/inference,/work2/11114/zhixingliu/stampede3/AI-RES/results/sfno_eval/20260522_eval-867fead_data-8b395eb_family-sfno_zgplev_group_clone_v11_gb32_lr8e4_minlr1e5_noise0p020_epochs75_ckpt-best_ckpt_ema_mp0_h100retry/baselines
